"trial","subject_id","net","vignette","vignette_sex","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","neighbor_list","neighbor_avg_1","all_neighbor_list","neighbor_estimates_1","neighbor_avg_2","neighbor_estimates_2"
28,233,"Control",1.3,"M",10,NA,15,"C",NA,"C",57,"B",NA,NA,NA,NA,NA,NA
28,279,"Control",1.3,"M",35,35,35,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
28,311,"Control",1.3,"M",12,16,16,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,360,"Control",1.3,"M",15,57,57,"C","B","B",57,"B",NA,NA,NA,NA,NA,NA
28,4,"Control",1.3,"M",30,20,22,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,487,"Control",1.3,"M",42,40,40,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,53,"Control",1.3,"M",5,5,5,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,548,"Control",1.3,"M",6,5,7,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,585,"Control",1.3,"M",11,4,7,"C","A","A",57,"B",NA,NA,NA,NA,NA,NA
28,674,"Control",1.3,"M",85,85,85,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,759,"Control",1.3,"M",15,15,15,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
28,839,"Control",1.3,"M",NA,50,50,NA,"B","B",57,"B",NA,NA,NA,NA,NA,NA
28,850,"Control",1.3,"M",10,20,20,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
28,91,"Control",1.3,"M",20,20,25,"A","A","C",57,"B",NA,NA,NA,NA,NA,NA
28,913,"Control",1.3,"M",15,15,15,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,1005,"Control",1.3,"F",12,18,23,"B","C","B",57,"B",NA,NA,NA,NA,NA,NA
31,1305,"Control",1.3,"F",30,10,10,"C","A","A",57,"B",NA,NA,NA,NA,NA,NA
31,1417,"Control",1.3,"F",15,15,15,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,1418,"Control",1.3,"F",45,50,60,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,1488,"Control",1.3,"F",0,15,57.5,"C","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,1522,"Control",1.3,"F",25,20,20,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,153,"Control",1.3,"F",27,25,23,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,1619,"Control",1.3,"F",NA,NA,25,NA,NA,"C",57,"B",NA,NA,NA,NA,NA,NA
31,1664,"Control",1.3,"F",5,10,15,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
31,1694,"Control",1.3,"F",14,14,14,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,170,"Control",1.3,"F",20,15,15,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,1831,"Control",1.3,"F",60,60,60,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,1871,"Control",1.3,"F",4,3,1,"A","B","A",57,"B",NA,NA,NA,NA,NA,NA
31,1911,"Control",1.3,"F",1,45,65,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,1967,"Control",1.3,"F",20,25,60,"C","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,1994,"Control",1.3,"F",5,5,5,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
31,223,"Control",1.3,"F",40,4,30,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
31,225,"Control",1.3,"F",16,16,16,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,2271,"Control",1.3,"F",58,58,58,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
31,300,"Control",1.3,"F",15,15,15,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,304,"Control",1.3,"F",25,30,35,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,422,"Control",1.3,"F",5,4.5,7,"C","C","B",57,"B",NA,NA,NA,NA,NA,NA
31,475,"Control",1.3,"F",10,15,10,"A","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,497,"Control",1.3,"F",20,20,20,"B","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,61,"Control",1.3,"F",45,NA,16,"C",NA,"C",57,"B",NA,NA,NA,NA,NA,NA
31,68,"Control",1.3,"F",12,16,14,"C","B","C",57,"B",NA,NA,NA,NA,NA,NA
31,699,"Control",1.3,"F",2,2,2,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
31,703,"Control",1.3,"F",15,25,25,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,800,"Control",1.3,"F",20,15,12,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,809,"Control",1.3,"F",30,25,35,"B","C","B",57,"B",NA,NA,NA,NA,NA,NA
31,898,"Control",1.3,"F",40,20,30,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
31,906,"Control",1.3,"F",14,14,16,"B","C","B",57,"B",NA,NA,NA,NA,NA,NA
31,938,"Control",1.3,"F",25,20,20,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,1003,"Control",1.3,"M",50,12,12,"C","B","C",57,"B",NA,NA,NA,NA,NA,NA
34,1071,"Control",1.3,"M",2,2,2,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
34,1156,"Control",1.3,"M",25,12,65,"C","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1233,"Control",1.3,"M",10,14,14,"A","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1261,"Control",1.3,"M",15,50,50,"C","B","C",57,"B",NA,NA,NA,NA,NA,NA
34,1435,"Control",1.3,"M",8,5,5,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1460,"Control",1.3,"M",NA,20,20,NA,"B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1469,"Control",1.3,"M",15,14,10,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,1550,"Control",1.3,"M",15,15,15,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1598,"Control",1.3,"M",14,14,14,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,181,"Control",1.3,"M",70,70,70,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,1819,"Control",1.3,"M",8,14,10,"A","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,1834,"Control",1.3,"M",46,46,35,"C","C","A",57,"B",NA,NA,NA,NA,NA,NA
34,192,"Control",1.3,"M",50,30,20,"B","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,2018,"Control",1.3,"M",20,15,15,"B","B","C",57,"B",NA,NA,NA,NA,NA,NA
34,2031,"Control",1.3,"M",10,10,10,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,2058,"Control",1.3,"M",30,15,15,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,2080,"Control",1.3,"M",NA,15,15,NA,"B","B",57,"B",NA,NA,NA,NA,NA,NA
34,2095,"Control",1.3,"M",15,12,10,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,2105,"Control",1.3,"M",10,5,7,"C","A","A",57,"B",NA,NA,NA,NA,NA,NA
34,2119,"Control",1.3,"M",10,10,10,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,2206,"Control",1.3,"M",15,12,15,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,2231,"Control",1.3,"M",10,10,10,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,2237,"Control",1.3,"M",17,16,16,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,282,"Control",1.3,"M",15,10,10,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,388,"Control",1.3,"M",73,60,30,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,399,"Control",1.3,"M",60,60,60,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,525,"Control",1.3,"M",15,15,12,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
34,574,"Control",1.3,"M",0,0,0,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,597,"Control",1.3,"M",8,14,14,"A","A","C",57,"B",NA,NA,NA,NA,NA,NA
34,603,"Control",1.3,"M",5,3,3,"A","A","A",57,"B",NA,NA,NA,NA,NA,NA
34,64,"Control",1.3,"M",30,30,30,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
34,651,"Control",1.3,"M",8,5,3,"C","A","C",57,"B",NA,NA,NA,NA,NA,NA
34,750,"Control",1.3,"M",15,16,15,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,783,"Control",1.3,"M",20,20,20,"C","C","C",57,"B",NA,NA,NA,NA,NA,NA
34,797,"Control",1.3,"M",14,14,14,"B","B","B",57,"B",NA,NA,NA,NA,NA,NA
37,1024,"Control",1.4,"F",80,75,50,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,1058,"Control",1.4,"F",60,80,70,"C","C","B",16,"D",NA,NA,NA,NA,NA,NA
37,107,"Control",1.4,"F",50,50,50,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,1076,"Control",1.4,"F",50,75,85,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,1088,"Control",1.4,"F",5,NA,5,"C",NA,"D",16,"D",NA,NA,NA,NA,NA,NA
37,1092,"Control",1.4,"F",25,25,25,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,1159,"Control",1.4,"F",20,20,20,"D","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,1199,"Control",1.4,"F",100,16,16,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,1266,"Control",1.4,"F",40,40,40,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,1272,"Control",1.4,"F",100,100,100,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,1298,"Control",1.4,"F",40,40,40,"C","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,137,"Control",1.4,"F",50,40,26,"B","C","D",16,"D",NA,NA,NA,NA,NA,NA
37,1463,"Control",1.4,"F",20,20,20,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,1516,"Control",1.4,"F",60,65,70,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,1844,"Control",1.4,"F",90,75,75,"C","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,1889,"Control",1.4,"F",45,45,45,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,1904,"Control",1.4,"F",65,55,55,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,1938,"Control",1.4,"F",10,25,25,"D","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,2047,"Control",1.4,"F",25,10,30,"B","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,2066,"Control",1.4,"F",30,45,45,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,211,"Control",1.4,"F",75,65,66,"D","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,2135,"Control",1.4,"F",NA,40,20,NA,"D","D",16,"D",NA,NA,NA,NA,NA,NA
37,214,"Control",1.4,"F",10,10,10,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,2141,"Control",1.4,"F",70,80,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,2182,"Control",1.4,"F",NA,75,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,236,"Control",1.4,"F",35,50,50,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,271,"Control",1.4,"F",NA,0,45,NA,"C","C",16,"D",NA,NA,NA,NA,NA,NA
37,350,"Control",1.4,"F",10,20,20,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,37,"Control",1.4,"F",NA,0,0,NA,"A","B",16,"D",NA,NA,NA,NA,NA,NA
37,396,"Control",1.4,"F",60,60,60,"D","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,466,"Control",1.4,"F",30,25,20,"C","D","D",16,"D",NA,NA,NA,NA,NA,NA
37,512,"Control",1.4,"F",5,5,10,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,628,"Control",1.4,"F",10,50,10,"D","C","C",16,"D",NA,NA,NA,NA,NA,NA
37,644,"Control",1.4,"F",50,68,68,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
37,789,"Control",1.4,"F",60,30,40,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
4,1064,"Control",1.1,"M",NA,25,50,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,1140,"Control",1.1,"M",NA,15,10,NA,"A","C",14,"C",NA,NA,NA,NA,NA,NA
4,1149,"Control",1.1,"M",20,15,15,"B","B","C",14,"C",NA,NA,NA,NA,NA,NA
4,115,"Control",1.1,"M",NA,10,15,NA,"C","C",14,"C",NA,NA,NA,NA,NA,NA
4,1459,"Control",1.1,"M",10,15,NA,"C","B",NA,14,"C",NA,NA,NA,NA,NA,NA
4,1531,"Control",1.1,"M",5,5,10,"C","C","A",14,"C",NA,NA,NA,NA,NA,NA
4,1601,"Control",1.1,"M",10,5,20,"C","B","C",14,"C",NA,NA,NA,NA,NA,NA
4,1650,"Control",1.1,"M",30,15,15,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,172,"Control",1.1,"M",7,12,4,"C","A","C",14,"C",NA,NA,NA,NA,NA,NA
4,1784,"Control",1.1,"M",20,15,17,"C","C","C",14,NA,NA,NA,NA,NA,NA,NA
4,1947,"Control",1.1,"M",1,0.9,1,"B","B","C",14,NA,NA,NA,NA,NA,NA,NA
4,1963,"Control",1.1,"M",5,5,5,"C","A","C",14,NA,NA,NA,NA,NA,NA,NA
4,1983,"Control",1.1,"M",NA,60,80,NA,"C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2026,"Control",1.1,"M",90,75,15,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2051,"Control",1.1,"M",NA,70,70,NA,"A","C",14,"C",NA,NA,NA,NA,NA,NA
4,2057,"Control",1.1,"M",3,13,13,"C","C","A",14,"C",NA,NA,NA,NA,NA,NA
4,2065,"Control",1.1,"M",14,14,14,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2107,"Control",1.1,"M",30,20,25,"C","C","C",14,NA,NA,NA,NA,NA,NA,NA
4,2128,"Control",1.1,"M",NA,20,15,NA,"C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2146,"Control",1.1,"M",NA,12,15,NA,"C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2155,"Control",1.1,"M",15,10,8,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2241,"Control",1.1,"M",10,20,5,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,2254,"Control",1.1,"M",NA,35,45,NA,"A","A",14,NA,NA,NA,NA,NA,NA,NA
4,2268,"Control",1.1,"M",NA,2,2,NA,"A","C",14,"C",NA,NA,NA,NA,NA,NA
4,26,"Control",1.1,"M",43,33,56,"A","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,28,"Control",1.1,"M",20,10,20,"B","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,329,"Control",1.1,"M",50,50,50,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,624,"Control",1.1,"M",NA,10,10,NA,"A","B",14,"C",NA,NA,NA,NA,NA,NA
4,655,"Control",1.1,"M",50,25,25,"A","A","A",14,"C",NA,NA,NA,NA,NA,NA
4,796,"Control",1.1,"M",NA,8,2,NA,"C","B",14,"C",NA,NA,NA,NA,NA,NA
4,807,"Control",1.1,"M",10,15,12,"C","A","C",14,"C",NA,NA,NA,NA,NA,NA
4,812,"Control",1.1,"M",30,20,40,"B","C","A",14,"C",NA,NA,NA,NA,NA,NA
4,869,"Control",1.1,"M",NA,15,12,NA,"C","C",14,"C",NA,NA,NA,NA,NA,NA
4,977,"Control",1.1,"M",50,50,50,"C","C","C",14,"C",NA,NA,NA,NA,NA,NA
4,981,"Control",1.1,"M",20,10,20,"B","B","C",14,"C",NA,NA,NA,NA,NA,NA
40,100,"Control",1.4,"M",80,90,80,"C","D","C",16,"D",NA,NA,NA,NA,NA,NA
40,1019,"Control",1.4,"M",20,40,NA,"A","C",NA,16,"D",NA,NA,NA,NA,NA,NA
40,1056,"Control",1.4,"M",60,60,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1119,"Control",1.4,"M",NA,NA,35,NA,NA,"D",16,"D",NA,NA,NA,NA,NA,NA
40,120,"Control",1.4,"M",40,60,80,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1239,"Control",1.4,"M",100,90,75,"B","C","B",16,"D",NA,NA,NA,NA,NA,NA
40,1289,"Control",1.4,"M",40,50,45,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,132,"Control",1.4,"M",20,40,40,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1334,"Control",1.4,"M",40,28,28,"B","B","D",16,"D",NA,NA,NA,NA,NA,NA
40,1363,"Control",1.4,"M",90,80,100,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
40,1392,"Control",1.4,"M",20,50,50,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1412,"Control",1.4,"M",75,75,75,"B","A","C",16,"D",NA,NA,NA,NA,NA,NA
40,1497,"Control",1.4,"M",15,20,50,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,156,"Control",1.4,"M",NA,60,NA,NA,"C",NA,16,"D",NA,NA,NA,NA,NA,NA
40,1593,"Control",1.4,"M",20,60,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1633,"Control",1.4,"M",20,20,20,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,1686,"Control",1.4,"M",75,70,73,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,1820,"Control",1.4,"M",20,50,50,"D","C","D",16,"D",NA,NA,NA,NA,NA,NA
40,1868,"Control",1.4,"M",70,40,50,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,2021,"Control",1.4,"M",50,50,50,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,2038,"Control",1.4,"M",25,50,50,"A","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,2140,"Control",1.4,"M",25,10,25,"C","B","C",16,"D",NA,NA,NA,NA,NA,NA
40,2228,"Control",1.4,"M",90,80,80,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,2253,"Control",1.4,"M",50,75,75,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,246,"Control",1.4,"M",80,80,NA,"D","D",NA,16,"D",NA,NA,NA,NA,NA,NA
40,253,"Control",1.4,"M",75,50,50,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,281,"Control",1.4,"M",50,25,25,"D","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,3,"Control",1.4,"M",70,70,70,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,312,"Control",1.4,"M",35,45,5,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,314,"Control",1.4,"M",75,85,30,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,38,"Control",1.4,"M",NA,6,6,NA,"C","C",16,"D",NA,NA,NA,NA,NA,NA
40,417,"Control",1.4,"M",75,75,75,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
40,60,"Control",1.4,"M",33,22,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,716,"Control",1.4,"M",50,75,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
40,728,"Control",1.4,"M",10,25,20,"C","D","D",16,"D",NA,NA,NA,NA,NA,NA
40,76,"Control",1.4,"M",50,70,70,"D","D","C",16,"D",NA,NA,NA,NA,NA,NA
43,1031,"Control",1.4,"F",50,NA,20,"B",NA,"C",16,"D",NA,NA,NA,NA,NA,NA
43,1049,"Control",1.4,"F",100,100,NA,"B","B",NA,16,"D",NA,NA,NA,NA,NA,NA
43,1073,"Control",1.4,"F",85,95,95,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,1251,"Control",1.4,"F",NA,NA,NA,NA,NA,NA,16,"D",NA,NA,NA,NA,NA,NA
43,1329,"Control",1.4,"F",90,90,90,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,1368,"Control",1.4,"F",67,67,16,"C","C","D",16,"D",NA,NA,NA,NA,NA,NA
43,1409,"Control",1.4,"F",25,16,16,"C","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,1508,"Control",1.4,"F",20,30,30,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,1596,"Control",1.4,"F",66,40,40,"C","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,1612,"Control",1.4,"F",20,20,20,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,1760,"Control",1.4,"F",100,100,100,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,183,"Control",1.4,"F",60,65,65,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,1939,"Control",1.4,"F",NA,22,22,NA,"B","B",16,"D",NA,NA,NA,NA,NA,NA
43,1940,"Control",1.4,"F",25,15,10,"B","C","D",16,"D",NA,NA,NA,NA,NA,NA
43,2043,"Control",1.4,"F",10,20,20,"A","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,2136,"Control",1.4,"F",75,90,90,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,2217,"Control",1.4,"F",75,75,75,"C","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,24,"Control",1.4,"F",80,80,5,"C","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,285,"Control",1.4,"F",50,50,33,"B","B","C",16,"D",NA,NA,NA,NA,NA,NA
43,367,"Control",1.4,"F",10,10,10,"B","D","B",16,"D",NA,NA,NA,NA,NA,NA
43,383,"Control",1.4,"F",65,100,100,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,457,"Control",1.4,"F",NA,15,25,NA,"D","D",16,"D",NA,NA,NA,NA,NA,NA
43,529,"Control",1.4,"F",90,100,95,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,541,"Control",1.4,"F",80,80,80,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,586,"Control",1.4,"F",40,33,33,"B","C","B",16,"D",NA,NA,NA,NA,NA,NA
43,646,"Control",1.4,"F",NA,75,20,"B","B","D",16,"D",NA,NA,NA,NA,NA,NA
43,677,"Control",1.4,"F",60,60,60,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,767,"Control",1.4,"F",75,75,75,"D","D","B",16,"D",NA,NA,NA,NA,NA,NA
43,828,"Control",1.4,"F",30,25,27,"B","C","D",16,"D",NA,NA,NA,NA,NA,NA
43,841,"Control",1.4,"F",40,40,40,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
43,851,"Control",1.4,"F",NA,84,84,NA,"B","B",16,"D",NA,NA,NA,NA,NA,NA
43,895,"Control",1.4,"F",NA,35,35,NA,"C","C",16,"D",NA,NA,NA,NA,NA,NA
43,916,"Control",1.4,"F",85,80,16,"B","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,939,"Control",1.4,"F",25,25,16,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
43,960,"Control",1.4,"F",30,30,35,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
43,988,"Control",1.4,"F",60,60,60,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,1020,"Control",1.4,"M",50,33,40,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,1089,"Control",1.4,"M",20,45,45,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,1134,"Control",1.4,"M",20,20,20,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,1283,"Control",1.4,"M",25,45,45,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1461,"Control",1.4,"M",50,50,17,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1481,"Control",1.4,"M",50,40,65,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,1519,"Control",1.4,"M",75,75,75,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1543,"Control",1.4,"M",60,65,75,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,1552,"Control",1.4,"M",40,NA,16,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,1566,"Control",1.4,"M",60,40,40,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1606,"Control",1.4,"M",80,80,80,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1703,"Control",1.4,"M",67,77,55,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,171,"Control",1.4,"M",70,70,80,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1714,"Control",1.4,"M",NA,40,40,NA,"C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1727,"Control",1.4,"M",65,83,83,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,1796,"Control",1.4,"M",20,26,16,"C","C","D",16,"D",NA,NA,NA,NA,NA,NA
46,189,"Control",1.4,"M",20,36,36,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,1958,"Control",1.4,"M",NA,100,100,"C","C","D",16,"D",NA,NA,NA,NA,NA,NA
46,1988,"Control",1.4,"M",75,60,65,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,2110,"Control",1.4,"M",90,60,65,"C","B","D",16,"D",NA,NA,NA,NA,NA,NA
46,2194,"Control",1.4,"M",50,50,33,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,2197,"Control",1.4,"M",70,75,70,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,247,"Control",1.4,"M",40,30,35,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,361,"Control",1.4,"M",60,60,60,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,376,"Control",1.4,"M",80,75,90,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,400,"Control",1.4,"M",NA,45,100,NA,"D","C",16,"D",NA,NA,NA,NA,NA,NA
46,49,"Control",1.4,"M",99,100,90,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,522,"Control",1.4,"M",15,35,35,"C","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,652,"Control",1.4,"M",80,75,75,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,688,"Control",1.4,"M",30,15,20,"B","D","B",16,"D",NA,NA,NA,NA,NA,NA
46,749,"Control",1.4,"M",30,70,75,"B","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,758,"Control",1.4,"M",14,25,8,"B","B","B",16,"D",NA,NA,NA,NA,NA,NA
46,810,"Control",1.4,"M",100,100,100,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,847,"Control",1.4,"M",90,90,90,"D","D","D",16,"D",NA,NA,NA,NA,NA,NA
46,897,"Control",1.4,"M",40,30,30,"C","C","C",16,"D",NA,NA,NA,NA,NA,NA
46,926,"Control",1.4,"M",80,40,40,"B","C","D",16,"D",NA,NA,NA,NA,NA,NA
46,992,"Control",1.4,"M",NA,18,22,NA,"B","D",16,"D",NA,NA,NA,NA,NA,NA
49,1014,"Control",1.5,"F",12,12,14,"B","B","B",1,"C",NA,NA,NA,NA,NA,NA
49,1032,"Control",1.5,"F",30,1,1,"C","C","C",1,"C",NA,NA,NA,NA,NA,NA
49,1042,"Control",1.5,"F",15,6,6,"A","A","A",1,"C",NA,NA,NA,NA,NA,NA
49,105,"Control",1.5,"F",1.2,1.7,1.7,"C","C","C",1,"C",NA,NA,NA,NA,NA,NA
